step, x1, x2, y, f1, f2, Ax, Ay, Bx, By, C, 'time, s'
147, -0.290504, 0.290504, 0.116037, 2.572838, 2.572838, -0.353000, 0.219471, 0.353000, 0.219471, 1.178097, 0.522596
148, -0.283742, 0.283742, 0.120663, 2.530240, 2.530240, -0.353000, 0.225297, 0.353000, 0.225297, 1.178097, 0.489694
149, -0.276588, 0.276588, 0.125606, 2.487617, 2.487617, -0.353000, 0.231258, 0.353000, 0.231258, 1.178097, 0.527192
150, -0.269059, 0.269059, 0.130863, 2.445221, 2.445221, -0.353000, 0.237325, 0.353000, 0.237325, 1.178097, 0.537413
151, -0.261181, 0.261181, 0.136425, 2.403286, 2.403286, -0.353000, 0.243469, 0.353000, 0.243469, 1.178097, 0.530655
152, -0.252984, 0.252984, 0.142278, 2.362034, 2.362034, -0.353000, 0.249658, 0.353000, 0.249658, 1.178097, 0.513739
153, -0.244502, 0.244502, 0.148405, 2.321668, 2.321668, -0.353000, 0.255858, 0.353000, 0.255858, 1.178097, 0.532905
154, -0.235780, 0.235780, 0.154781, 2.282378, 2.282378, -0.353000, 0.262037, 0.353000, 0.262037, 1.178097, 0.478379
155, -0.226865, 0.226865, 0.161377, 2.244336, 2.244336, -0.353000, 0.268158, 0.353000, 0.268158, 1.178097, 0.522587
156, -0.217813, 0.217813, 0.168155, 2.207698, 2.207698, -0.353000, 0.274187, 0.353000, 0.274187, 1.178097, 0.488369
157, -0.208685, 0.208685, 0.175073, 2.172603, 2.172603, -0.353000, 0.280087, 0.353000, 0.280087, 1.178097, 0.525354
158, -0.199548, 0.199548, 0.182080, 2.139176, 2.139176, -0.353000, 0.285822, 0.353000, 0.285822, 1.178097, 0.508989
159, -0.190473, 0.190473, 0.189120, 2.107528, 2.107528, -0.353000, 0.291356, 0.353000, 0.291356, 1.178097, 0.497681
160, -0.181538, 0.181538, 0.196130, 2.077755, 2.077755, -0.353000, 0.296651, 0.353000, 0.296651, 1.178097, 0.503766
161, -0.172821, 0.172821, 0.203043, 2.049942, 2.049942, -0.353000, 0.301672, 0.353000, 0.301672, 1.178097, 0.491860
162, -0.164406, 0.164406, 0.209787, 2.024162, 2.024162, -0.353000, 0.306384, 0.353000, 0.306384, 1.178097, 0.537568
163, -0.156376, 0.156376, 0.216284, 2.000479, 2.000479, -0.353000, 0.310755, 0.353000, 0.310755, 1.178097, 0.532303
164, -0.148816, 0.148816, 0.222458, 1.978949, 1.978949, -0.353000, 0.314750, 0.353000, 0.314750, 1.178097, 0.490491
165, -0.141807, 0.141807, 0.228229, 1.959619, 1.959619, -0.353000, 0.318341, 0.353000, 0.318341, 1.178097, 0.515650
166, -0.135430, 0.135430, 0.233520, 1.942529, 1.942529, -0.353000, 0.321499, 0.353000, 0.321499, 1.178097, 0.522849
167, -0.129760, 0.129760, 0.238256, 1.927715, 1.927715, -0.353000, 0.324199, 0.353000, 0.324199, 1.178097, 0.500600
168, -0.124867, 0.124867, 0.242366, 1.915209, 1.915209, -0.353000, 0.326418, 0.353000, 0.326418, 1.178097, 0.483843
169, -0.120815, 0.120815, 0.245787, 1.905038, 1.905038, -0.353000, 0.328137, 0.353000, 0.328137, 1.178097, 0.492838
170, -0.117657, 0.117657, 0.248463, 1.897227, 1.897227, -0.353000, 0.329338, 0.353000, 0.329338, 1.178097, 0.548658
171, -0.115439, 0.115439, 0.250349, 1.891799, 1.891799, -0.353000, 0.330010, 0.353000, 0.330010, 1.178097, 0.504055
172, -0.114195, 0.114195, 0.251408, 1.888775, 1.888775, -0.353000, 0.330144, 0.353000, 0.330144, 1.178097, 0.536461
173, -0.113946, 0.113946, 0.251620, 1.888173, 1.888173, -0.353000, 0.329735, 0.353000, 0.329735, 1.178097, 0.546761
174, -0.114705, 0.114705, 0.250974, 1.890012, 1.890012, -0.353000, 0.328782, 0.353000, 0.328782, 1.178097, 0.522988
175, -0.116467, 0.116467, 0.249474, 1.894309, 1.894309, -0.353000, 0.327287, 0.353000, 0.327287, 1.178097, 0.515691
176, -0.119220, 0.119220, 0.247138, 1.901081, 1.901081, -0.353000, 0.325259, 0.353000, 0.325259, 1.178097, 0.519538
177, -0.122936, 0.122936, 0.243994, 1.910342, 1.910342, -0.353000, 0.322707, 0.353000, 0.322707, 1.178097, 0.553800
178, -0.127577, 0.127577, 0.240087, 1.922105, 1.922105, -0.353000, 0.319647, 0.353000, 0.319647, 1.178097, 0.513015
179, -0.133093, 0.133093, 0.235468, 1.936381, 1.936381, -0.353000, 0.316097, 0.353000, 0.316097, 1.178097, 0.506336
180, -0.139424, 0.139424, 0.230201, 1.953179, 1.953179, -0.353000, 0.312079, 0.353000, 0.312079, 1.178097, 0.505919
181, -0.146502, 0.146502, 0.224358, 1.972503, 1.972503, -0.353000, 0.307620, 0.353000, 0.307620, 1.178097, 0.518984
182, -0.154251, 0.154251, 0.218015, 1.994353, 1.994353, -0.353000, 0.302746, 0.353000, 0.302746, 1.178097, 0.495103
183, -0.162588, 0.162588, 0.211253, 2.018722, 2.018722, -0.353000, 0.297489, 0.353000, 0.297489, 1.178097, 0.535442
184, -0.171426, 0.171426, 0.204157, 2.045597, 2.045597, -0.353000, 0.291883, 0.353000, 0.291883, 1.178097, 0.502677
185, -0.180677, 0.180677, 0.196810, 2.074956, 2.074956, -0.353000, 0.285962, 0.353000, 0.285962, 1.178097, 0.515446
186, -0.190250, 0.190250, 0.189294, 2.106766, 2.106766, -0.353000, 0.279764, 0.353000, 0.279764, 1.178097, 0.516759
187, -0.200053, 0.200053, 0.181690, 2.140984, 2.140984, -0.353000, 0.273327, 0.353000, 0.273327, 1.178097, 0.532003
188, -0.210000, 0.210000, 0.174071, 2.177549, 2.177549, -0.353000, 0.266691, 0.353000, 0.266691, 1.178097, 0.483131
189, -0.220003, 0.220003, 0.166508, 2.216388, 2.216388, -0.353000, 0.259894, 0.353000, 0.259894, 1.178097, 0.484696
190, -0.229982, 0.229982, 0.159062, 2.257406, 2.257406, -0.353000, 0.252977, 0.353000, 0.252977, 1.178097, 0.519474
191, -0.239860, 0.239860, 0.151788, 2.300493, 2.300493, -0.353000, 0.245980, 0.353000, 0.245980, 1.178097, 0.508507
192, -0.249569, 0.249569, 0.144736, 2.345513, 2.345513, -0.353000, 0.238943, 0.353000, 0.238943, 1.178097, 0.517578
193, -0.259045, 0.259045, 0.137944, 2.392309, 2.392309, -0.353000, 0.231904, 0.353000, 0.231904, 1.178097, 0.483151
194, -0.268231, 0.268231, 0.131445, 2.440699, 2.440699, -0.353000, 0.224901, 0.353000, 0.224901, 1.178097, 0.494687
195, -0.277080, 0.277080, 0.125265, 2.490475, 2.490475, -0.353000, 0.217971, 0.353000, 0.217971, 1.178097, 0.495113
196, -0.285551, 0.285551, 0.119421, 2.541404, 2.541404, -0.353000, 0.211149, 0.353000, 0.211149, 1.178097, 0.400245
197, -0.293611, 0.293611, 0.113927, 2.593226, 2.593226, -0.353000, 0.204470, 0.353000, 0.204470, 1.178097, 0.384862
198, -0.301232, 0.301232, 0.108788, 2.645656, 2.645656, -0.353000, 0.197965, 0.353000, 0.197965, 1.178097, 0.397035
199, -0.308398, 0.308398, 0.104007, 2.698385, 2.698385, -0.353000, 0.191665, 0.353000, 0.191665, 1.178097, 0.386790
200, -0.315093, 0.315093, 0.099581, 2.751081, 2.751081, -0.353000, 0.185598, 0.353000, 0.185598, 1.178097, 0.398635
201, -0.321313, 0.321313, 0.095504, 2.803394, 2.803394, -0.353000, 0.179792, 0.353000, 0.179792, 1.178097, 0.422563
