step,"time, s",x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74,x75,y75,x76,y76,x77,y77,x78,y78,x79,y79,x80,y80,x81,y81,x82,y82,x83,y83,x84,y84,x85,y85,x86,y86,x87,y87,x88,y88,x89,y89,x90,y90,x91,y91,x92,y92,x93,y93,x94,y94,x95,y95,x96,y96,x97,y97,x98,y98,x99,y99
184,0.000010,-4.159497,9.291782,-1.352818,13.403503,-2.388604,1.504921,0.684287,0.050782,-62.411124,-1.015359,-0.046132,2.802218,-49.589810,-12830.432941,-44.948454,0.428449,-0.607656,-1.526299,-5028.042281,0.295083,0.838878,-2.056662,1.632254,-1.718893,-1.816572,0.365311,-36.448885,30.970834,3.427832,-35.671857,-1.533550,-2.883975,1.281291,-9.919138,-1.117201,1826.576917,-1.013550,4.845180,-340.868672,-3.097576,90.073919,5.966449,3.437235,-8.411660,1.908564,9.421481,214.706811,17.218394,9.969918,-39.621683,1.440793,-1.198383,1.504718,-7.223880,2.377056,-17.662112,10.815554,-353.416455,-18.721938,1.652581,3.006956,-111.434947,3.051429,-17.610380,-2.774482,4.509810,-35.642420,-0.825977,44.428267,35.871873,7.018860,3.603905,-2.012236,-9.525877,0.473769,-2156.076162,500.643770,5.452192,37.850130,14.054306,3.126444,2.293706,4.993374,-1.319552,3207.325569,-2.585831,35.425871,-5.783333,6106.109841,3.297650,0.765458,43.429084,0.717102,0.645990,4.429719,18.931940,9.738381,5.204648,0.238990,0.954441,-3.950458,-8.682253,129.249386,-2.043764,1.753707,-9.427657,-0.777133,-12.938263,92.189217,-5.981193,-1.749859,-0.755894,7.953557,4.967840,11.497459,-6.547098,-0.667145,-0.369494,11.932979,26.384033,18.261407,1.599440,-4.082831,-3.326326,-2.927203,14281.741880,2.077561,7.778981,-96.374406,19.471878,-120.344777,-2.446331,0.315982,-1.290520,-5.854071,2.193047,-4.744015,0.572858,2.422354,28.880674,8.717895,7.131897,-76.879869,2.957655,-1.245880,-2.090823,1.039072,-1.577892,0.593275,-0.975639,0.018665,5.717003,-194.110200,-3.973000,-2274.820433,-2.825756,-9.230682,5.115264,1.997095,2.663249,-0.439905,0.235967,-2.843930,4.097993,-0.892186,-4.036840,3.348778,16.439373,-20.212559,2.740786,0.962246,12.028581,0.911486,-23.182664,-2.544918,11.009407,55.789492,-5.318161,-0.746700,-9.940157,-2.356632,-1.806448,-55.964295,-1.659145,0.495109,3.384428,-1.624555,1.737865,4.942219,2.087207,-2.071378,728.324625,-5.050706,1.332857,25.091524,-10.326982,-32.980023,5.802427,-8.037460,-10.090801
185,0.000010,-4.159310,9.291810,-1.352773,13.403505,-2.387262,1.505189,0.685626,0.050843,-62.411124,-1.014590,-0.045866,2.802019,-49.589810,-12830.432941,-44.948454,0.428090,-0.607901,-1.526995,-5028.042281,0.295176,0.838912,-2.051229,1.632179,-1.719348,-1.816419,0.365407,-36.448884,30.970833,3.445269,-35.671857,-1.533672,-2.883831,1.281318,-9.920275,-1.117127,1826.576917,-1.013612,4.845227,-340.868672,-3.097565,90.073919,5.966366,3.423490,-8.411675,1.908553,9.421399,214.706811,17.218394,9.969909,-39.621683,1.440911,-1.198489,1.504386,-7.223878,2.377562,-17.661493,10.815554,-353.416455,-18.721938,1.652149,3.007898,-111.434947,3.051484,-17.610536,-2.774541,4.509823,-35.642420,-0.825947,44.428267,35.871873,7.018860,3.603884,-2.012384,-9.525854,0.474722,-2156.076162,500.643770,5.452206,37.850130,14.054304,3.126144,2.293647,4.993106,-1.318491,3207.325569,-2.585779,35.425871,-5.783364,6106.109841,3.297695,0.764742,43.429084,0.716542,0.645817,4.429715,18.931945,9.738394,5.204585,0.239163,0.954419,-3.950537,-8.682234,129.249386,-2.044117,1.753580,-9.427744,-0.776626,-12.938262,92.189217,-5.981161,-1.750071,-0.756012,7.953557,4.967816,11.497461,-6.547091,-0.667111,-0.369495,11.932975,26.384033,18.261407,1.599979,-4.082997,-3.326287,-2.927151,14281.741880,2.077504,7.778978,-96.374406,19.471876,-120.344777,-2.446338,0.316064,-1.290825,-5.854067,2.193112,-4.744005,0.573012,2.422142,28.880674,8.717894,7.131894,-76.879869,2.957619,-1.245856,-2.090272,1.038818,-1.577950,0.593418,-0.976099,0.018568,5.717221,-194.110200,-3.973269,-2274.820433,-2.825936,-9.230681,5.115308,1.997080,2.663389,-0.439948,0.236384,-2.844071,4.097991,-0.892212,-4.036655,3.349120,16.439373,-20.212559,2.740886,0.961868,12.028580,0.911818,-23.182664,-2.544844,11.009407,55.789492,-5.318166,-0.747097,-9.936793,-2.357492,-1.806149,-55.964295,-1.658460,0.492473,3.384309,-1.624538,1.737552,4.942363,2.087248,-2.071146,728.324625,-5.050694,1.332925,25.091523,-10.326957,-32.980023,5.802324,-8.037459,-10.090745
186,0.000014,-4.159121,9.291838,-1.352729,13.403507,-2.385712,1.505458,0.687162,0.050904,-62.411124,-1.013767,-0.045596,2.801817,-49.589810,-12830.432941,-44.948454,0.427726,-0.608149,-1.527709,-5028.042281,0.295290,0.838948,-2.030668,1.632103,-1.719095,-1.816264,0.365487,-36.448884,30.970833,3.442427,-35.671857,-1.533795,-2.883686,1.281346,-9.922098,-1.117053,1826.576917,-1.013674,4.845274,-340.868672,-3.097553,90.073920,5.966282,3.425632,-8.411691,1.908542,9.421317,214.706811,17.218394,9.969900,-39.621682,1.441032,-1.198595,1.504048,-7.223877,2.378085,-17.660856,10.815553,-353.416455,-18.721939,1.651694,3.008876,-111.434947,3.051533,-17.610696,-2.774599,4.509835,-35.642420,-0.825916,44.428267,35.871873,7.018859,3.603862,-2.012535,-9.525830,0.476043,-2156.076162,500.643770,5.452219,37.850130,14.054301,3.125841,2.293588,4.992835,-1.317326,3207.325569,-2.585726,35.425871,-5.783395,6106.109841,3.297740,0.764012,43.429084,0.715852,0.645643,4.429712,18.931950,9.738408,5.204522,0.239336,0.954397,-3.950617,-8.682215,129.249386,-2.044959,1.753454,-9.427831,-0.776084,-12.938261,92.189217,-5.981129,-1.750286,-0.756131,7.953557,4.967791,11.497463,-6.547084,-0.667074,-0.369497,11.932972,26.384033,18.261406,1.600540,-4.083166,-3.326248,-2.927099,14281.741880,2.077447,7.778975,-96.374406,19.471874,-120.344777,-2.446344,0.316146,-1.291178,-5.854064,2.193178,-4.743994,0.573170,2.421923,28.880673,8.717894,7.131891,-76.879869,2.957583,-1.245832,-2.089709,1.038563,-1.578006,0.593560,-0.976587,0.018469,5.717441,-194.110200,-3.973541,-2274.820433,-2.826118,-9.230679,5.115352,1.997066,2.663530,-0.439991,0.236806,-2.844213,4.097989,-0.892237,-4.036467,3.349481,16.439373,-20.212558,2.740988,0.961472,12.028579,0.912163,-23.182663,-2.544770,11.009406,55.789492,-5.318172,-0.747525,-9.931350,-2.358483,-1.805845,-55.964295,-1.658656,0.488576,3.384190,-1.624520,1.737239,4.942510,2.087290,-2.070912,728.324625,-5.050682,1.332992,25.091523,-10.326932,-32.980023,5.802219,-8.037458,-10.090690
187,0.000010,-4.158930,9.291865,-1.352684,13.403509,-2.383856,1.505727,0.688956,0.050964,-62.411124,-1.012881,-0.045323,2.801614,-49.589810,-12830.432941,-44.948454,0.427356,-0.608399,-1.528440,-5028.042281,0.295404,0.838986,-2.035356,1.632028,-1.718818,-1.816107,0.365571,-36.448883,30.970833,3.436871,-35.671857,-1.533918,-2.883538,1.281373,-9.927831,-1.116979,1826.576917,-1.013736,4.845321,-340.868672,-3.097542,90.073920,5.966198,3.429901,-8.411706,1.908531,9.421235,214.706811,17.218394,9.969892,-39.621682,1.441155,-1.198701,1.503704,-7.223875,2.378626,-17.660198,10.815552,-353.416455,-18.721939,1.651216,3.009894,-111.434947,3.051576,-17.610862,-2.774658,4.509847,-35.642419,-0.825884,44.428267,35.871873,7.018859,3.603841,-2.012689,-9.525807,0.478553,-2156.076162,500.643770,5.452233,37.850130,14.054298,3.125535,2.293529,4.992559,-1.316027,3207.325569,-2.585673,35.425871,-5.783426,6106.109841,3.297786,0.763269,43.429084,0.714987,0.645468,4.429708,18.931954,9.738421,5.204459,0.239509,0.954375,-3.950697,-8.682195,129.249386,-2.045003,1.753327,-9.427918,-0.775500,-12.938260,92.189216,-5.981098,-1.750505,-0.756250,7.953557,4.967766,11.497466,-6.547078,-0.667035,-0.369498,11.932968,26.384033,18.261406,1.601127,-4.083337,-3.326210,-2.927047,14281.741880,2.077390,7.778972,-96.374406,19.471873,-120.344777,-2.446350,0.316228,-1.291592,-5.854061,2.193244,-4.743984,0.573330,2.421698,28.880673,8.717893,7.131888,-76.879869,2.957548,-1.245809,-2.089127,1.038307,-1.578056,0.593701,-0.977108,0.018369,5.717662,-194.110200,-3.973818,-2274.820433,-2.826301,-9.230678,5.115396,1.997052,2.663671,-0.440034,0.237233,-2.844356,4.097987,-0.892263,-4.036277,3.349839,16.439374,-20.212557,2.741091,0.961057,12.028578,0.912520,-23.182663,-2.544697,11.009406,55.789492,-5.318178,-0.747989,-9.914078,-2.359667,-1.805541,-55.964295,-1.658882,0.480600,3.384070,-1.624503,1.736925,4.942659,2.087331,-2.070674,728.324625,-5.050670,1.333059,25.091523,-10.326907,-32.980023,5.802114,-8.037457,-10.090635
188,0.000010,-4.158738,9.291893,-1.352639,13.403511,-2.381502,1.505995,0.691144,0.051025,-62.411124,-1.011918,-0.045047,2.801408,-49.589810,-12830.432941,-44.948454,0.426981,-0.608651,-1.529190,-5028.042281,0.295516,0.839026,-2.046826,1.631953,-1.718534,-1.815948,0.365659,-36.448882,30.970832,3.405087,-35.671857,-1.534041,-2.883389,1.281400,-9.925427,-1.116904,1826.576917,-1.013799,4.845368,-340.868672,-3.097530,90.073920,5.966114,3.454721,-8.411721,1.908520,9.421153,214.706811,17.218394,9.969883,-39.621682,1.441280,-1.198807,1.503353,-7.223874,2.379187,-17.659518,10.815552,-353.416455,-18.721939,1.650711,3.010958,-111.434947,3.051610,-17.611034,-2.774716,4.509860,-35.642419,-0.825852,44.428266,35.871872,7.018858,3.603819,-2.012845,-9.525783,0.566740,-2156.076162,500.643770,5.452246,37.850129,14.054295,3.125225,2.293470,4.992278,-1.314547,3207.325569,-2.585620,35.425872,-5.783457,6106.109841,3.297831,0.762515,43.429084,0.713849,0.645292,4.429705,18.931959,9.738435,5.204395,0.239682,0.954353,-3.950777,-8.682176,129.249386,-2.044840,1.753201,-9.428005,-0.774868,-12.938259,92.189216,-5.981066,-1.750728,-0.756369,7.953556,4.967741,11.497468,-6.547071,-0.666994,-0.369499,11.932965,26.384033,18.261406,1.601741,-4.083510,-3.326171,-2.926995,14281.741880,2.077333,7.778970,-96.374406,19.471871,-120.344777,-2.446357,0.316309,-1.292091,-5.854058,2.193310,-4.743974,0.573493,2.421464,28.880673,8.717893,7.131885,-76.879869,2.957512,-1.245785,-2.088527,1.038051,-1.578099,0.593841,-0.977670,0.018267,5.717886,-194.110200,-3.974099,-2274.820433,-2.826487,-9.230677,5.115440,1.997038,2.663813,-0.440077,0.237664,-2.844501,4.097985,-0.892288,-4.036084,3.350192,16.439374,-20.212556,2.741195,0.960621,12.028577,0.912891,-23.182663,-2.544624,11.009406,55.789492,-5.318184,-0.748497,-9.921426,-2.361165,-1.805236,-55.964295,-1.659118,0.179045,3.383949,-1.624485,1.736611,4.942811,2.087373,-2.070433,728.324625,-5.050658,1.333126,25.091523,-10.326881,-32.980023,5.802007,-8.037457,-10.090580
189,0.000009,-4.158544,9.291921,-1.352594,13.403513,-2.378170,1.506263,0.693975,0.051086,-62.411124,-1.010863,-0.044763,2.801200,-49.589810,-12830.432941,-44.948454,0.426599,-0.608906,-1.529961,-5028.042281,0.295627,0.839062,-1.782119,1.631878,-1.718243,-1.815788,0.365752,-36.448882,30.970832,3.404848,-35.671857,-1.534165,-2.883237,1.281427,-9.895073,-1.116829,1826.576917,-1.013862,4.845415,-340.868672,-3.097518,90.073921,5.966030,3.454815,-8.411737,1.908510,9.421070,214.706811,17.218393,9.969875,-39.621682,1.441408,-1.198913,1.502995,-7.223872,2.379770,-17.658814,10.815551,-353.416455,-18.721939,1.650176,3.012073,-111.434947,3.051634,-17.611211,-2.774775,4.509872,-35.642419,-0.825818,44.428266,35.871872,7.018857,3.603798,-2.013005,-9.525759,0.570841,-2156.076162,500.643770,5.452260,37.850129,14.054292,3.124911,2.293411,4.991993,-1.312805,3207.325569,-2.585567,35.425872,-5.783487,6106.109841,3.297877,0.761739,43.429084,0.712194,0.645115,4.429702,18.931963,9.738448,5.204331,0.239739,0.954331,-3.950856,-8.682157,129.249386,-2.053502,1.753074,-9.428092,-0.774175,-12.938258,92.189216,-5.981034,-1.750955,-0.756489,7.953556,4.967716,11.497470,-6.547065,-0.666950,-0.369500,11.932961,26.384033,18.261406,1.602388,-4.083686,-3.326133,-2.926943,14281.741880,2.077276,7.778967,-96.374406,19.471869,-120.344777,-2.446363,0.316329,-1.292711,-5.854055,2.193377,-4.743963,0.573660,2.421222,28.880673,8.717892,7.131882,-76.879869,2.957476,-1.245761,-2.087908,1.037793,-1.578135,0.592381,-0.978280,0.018175,5.718111,-194.110200,-3.974384,-2274.820433,-2.826676,-9.230676,5.115484,1.997024,2.663954,-0.440119,0.238099,-2.844646,4.097983,-0.892314,-4.035888,3.350686,16.439374,-20.212555,2.741301,0.960159,12.028577,0.913275,-23.182663,-2.544551,11.009406,55.789492,-5.318190,-0.749059,-10.013358,-2.363278,-1.804929,-55.964295,-1.659363,0.171547,3.383828,-1.624466,1.736296,4.942966,2.087415,-2.070188,728.324625,-5.050646,1.333193,25.091523,-10.326856,-32.980023,5.801899,-8.037456,-10.090524
190,0.000010,-4.158349,9.291949,-1.352550,13.403515,-2.371968,1.506530,0.698370,0.051147,-62.411124,-1.009690,-0.044475,2.800990,-49.589810,-12830.432941,-44.948454,0.426211,-0.609163,-1.530754,-5028.042281,0.295736,0.839101,-1.777594,1.631803,-1.717952,-1.815626,0.365851,-36.448881,30.970832,3.405388,-35.671857,-1.534290,-2.883083,1.281455,-9.894359,-1.116754,1826.576917,-1.013926,4.845462,-340.868672,-3.097507,90.073921,5.965947,3.454298,-8.411752,1.908499,9.420988,214.706811,17.218393,9.969866,-39.621682,1.441539,-1.199019,1.502630,-7.223871,2.380377,-17.658084,10.815551,-353.416455,-18.721939,1.649607,3.013248,-111.434947,3.051648,-17.611395,-2.774834,4.509884,-35.642419,-0.825784,44.428266,35.871872,7.018857,3.603776,-2.013167,-9.525736,0.573857,-2156.076162,500.643770,5.452273,37.850129,14.054289,3.124594,2.293351,4.991702,-1.310646,3207.325569,-2.585514,35.425872,-5.783518,6106.109841,3.297923,0.760960,43.429084,0.709419,0.644937,4.429698,18.931968,9.738461,5.204267,0.239815,0.954309,-3.950936,-8.682137,129.249386,-2.054075,1.752947,-9.428180,-0.773408,-12.938257,92.189215,-5.981002,-1.751185,-0.756608,7.953556,4.967691,11.497472,-6.547058,-0.666904,-0.369501,11.932957,26.384033,18.261405,1.603069,-4.083864,-3.326094,-2.926891,14281.741880,2.077219,7.778964,-96.374406,19.471868,-120.344777,-2.446369,0.316350,-1.293525,-5.854052,2.193444,-4.743953,0.573829,2.420971,28.880672,8.717892,7.131879,-76.879869,2.957440,-1.245738,-2.086971,1.037536,-1.578162,0.589868,-0.978952,0.018083,5.718338,-194.110200,-3.974674,-2274.820433,-2.826866,-9.230675,5.115529,1.997010,2.664096,-0.440161,0.238539,-2.844793,4.097981,-0.892340,-4.035689,3.351196,16.439374,-20.212554,2.741408,0.959671,12.028576,0.913675,-23.182663,-2.544478,11.009406,55.789492,-5.318196,-0.749687,-10.015645,-2.367199,-1.804556,-55.964295,-1.659620,0.171385,3.383707,-1.624448,1.735981,4.943123,2.087456,-2.069941,728.324625,-5.050634,1.333260,25.091523,-10.326831,-32.980023,5.801790,-8.037455,-10.090420
191,0.000010,-4.158151,9.291977,-1.352505,13.403517,-2.312028,1.506797,0.710188,0.051207,-62.411123,-1.008365,-0.044184,2.800778,-49.589810,-12830.432941,-44.948454,0.425816,-0.609423,-1.531571,-5028.042281,0.295842,0.839142,-1.778761,1.631728,-1.717655,-1.815462,0.365955,-36.448880,30.970831,3.405975,-35.671857,-1.534415,-2.882927,1.281482,-9.894385,-1.116678,1826.576917,-1.013990,4.845509,-340.868672,-3.097495,90.073921,5.965863,3.453744,-8.411768,1.908488,9.420905,214.706811,17.218393,9.969858,-39.621682,1.441673,-1.199125,1.502257,-7.223869,2.381010,-17.657325,10.815550,-353.416455,-18.721939,1.648999,3.014490,-111.434947,3.051647,-17.611587,-2.774893,4.509897,-35.642419,-0.825749,44.428266,35.871872,7.018856,3.603755,-2.013332,-9.525713,0.579072,-2156.076162,500.643770,5.452287,37.850129,14.054286,3.124274,2.293292,4.991406,-1.307702,3207.325569,-2.585461,35.425872,-5.783549,6106.109841,3.297969,0.760184,43.429084,0.701332,0.644757,4.429695,18.931972,9.738475,5.204203,0.239891,0.954287,-3.951016,-8.682118,129.249386,-2.054484,1.752819,-9.428268,-0.772543,-12.938256,92.189215,-5.980970,-1.751420,-0.756729,7.953555,4.967666,11.497475,-6.547051,-0.666855,-0.369502,11.932954,26.384033,18.261405,1.603792,-4.084045,-3.326056,-2.926838,14281.741880,2.077162,7.778961,-96.374406,19.471866,-120.344777,-2.446376,0.316370,-1.294705,-5.854049,2.193512,-4.743943,0.574002,2.420709,28.880672,8.717891,7.131876,-76.879869,2.957404,-1.245715,-2.085943,1.037278,-1.578181,0.585109,-0.979704,0.017989,5.718567,-194.110200,-3.974968,-2274.820433,-2.827059,-9.230674,5.115573,1.996996,2.664238,-0.440204,0.238984,-2.844941,4.097979,-0.892366,-4.035487,3.351708,16.439374,-20.212553,2.741517,0.959155,12.028575,0.914093,-23.182662,-2.544406,11.009406,55.789492,-5.318202,-0.750402,-10.015702,-2.404976,-1.804199,-55.964295,-1.659888,0.171407,3.383585,-1.624429,1.735666,4.943284,2.087498,-2.069689,728.324625,-5.050622,1.333327,25.091523,-10.326805,-32.980023,5.801679,-8.037454,-10.090310
192,0.000010,-4.157952,9.292005,-1.352460,13.403518,-2.310673,1.507064,0.692753,0.051268,-62.411123,-1.006834,-0.043890,2.800563,-49.589810,-12830.432941,-44.948454,0.425414,-0.609685,-1.532415,-5028.042281,0.295947,0.839185,-1.780326,1.631653,-1.717350,-1.815296,0.366064,-36.448880,30.970831,3.406594,-35.671857,-1.534541,-2.882769,1.281509,-9.894430,-1.116602,1826.576917,-1.014055,4.845556,-340.868672,-3.097484,90.073922,5.965779,3.453165,-8.411783,1.908477,9.420822,214.706811,17.218393,9.969849,-39.621682,1.441810,-1.199231,1.501877,-7.223868,2.381673,-17.656534,10.815550,-353.416455,-18.721940,1.648347,3.015811,-111.434947,3.051630,-17.611786,-2.774951,4.509909,-35.642419,-0.825713,44.428266,35.871872,7.018856,3.603733,-2.013502,-9.525689,0.614267,-2156.076162,500.643770,5.452300,37.850129,14.054283,3.123949,2.293232,4.991105,-1.302670,3207.325569,-2.585408,35.425872,-5.783580,6106.109841,3.298015,0.759384,43.429084,0.714210,0.644576,4.429691,18.931977,9.738488,5.204139,0.239967,0.954265,-3.951096,-8.682099,129.249386,-2.054932,1.752692,-9.428356,-0.771545,-12.938254,92.189215,-5.980938,-1.751659,-0.756849,7.953555,4.967640,11.497477,-6.547045,-0.666803,-0.369503,11.932950,26.384033,18.261405,1.604561,-4.084228,-3.326017,-2.926785,14281.741880,2.077105,7.778958,-96.374406,19.471864,-120.344777,-2.446382,0.316390,-1.296856,-5.854045,2.193580,-4.743933,0.574179,2.420435,28.880672,8.717891,7.131873,-76.879869,2.957368,-1.245691,-2.084823,1.037019,-1.578190,0.550542,-0.980565,0.017894,5.718798,-194.110200,-3.975268,-2274.820433,-2.827255,-9.230673,5.115618,1.996982,2.664381,-0.440246,0.239434,-2.845090,4.097977,-0.892393,-4.035281,3.352223,16.439374,-20.212552,2.741627,0.958607,12.028574,0.914532,-23.182662,-2.544320,11.009405,55.789492,-5.318208,-0.751235,-10.015704,-2.405851,-1.803835,-55.964294,-1.660167,0.171433,3.383462,-1.624409,1.735351,4.943448,2.087540,-2.069436,728.324625,-5.050610,1.333393,25.091523,-10.326779,-32.980023,5.801568,-8.037454,-10.090198
193,0.000009,-4.157751,9.292033,-1.352415,13.403520,-2.310775,1.507330,0.695398,0.051328,-62.411123,-1.005001,-0.043591,2.800345,-49.589810,-12830.432941,-44.948454,0.425004,-0.609950,-1.533287,-5028.042281,0.296049,0.839224,-1.782288,1.631579,-1.717035,-1.815128,0.366180,-36.448879,30.970831,3.407250,-35.671857,-1.534667,-2.882609,1.281536,-9.894475,-1.116526,1826.576917,-1.014120,4.845603,-340.868672,-3.097472,90.073922,5.965695,3.452558,-8.411798,1.908466,9.420739,214.706811,17.218393,9.969840,-39.621682,1.441950,-1.199337,1.501488,-7.223866,2.382369,-17.655708,10.815549,-353.416455,-18.721940,1.647642,3.017227,-111.434947,3.051593,-17.611994,-2.775009,4.509921,-35.642419,-0.825676,44.428266,35.871872,7.018855,3.603712,-2.013674,-9.525666,0.615210,-2156.076162,500.643770,5.452314,37.850128,14.054281,3.123621,2.293173,4.990798,-1.278122,3207.325569,-2.585355,35.425872,-5.783611,6106.109841,3.298062,0.758465,43.429083,0.712710,0.644394,4.429688,18.931981,9.738501,5.204074,0.240045,0.954244,-3.951176,-8.682079,129.249386,-2.055432,1.752564,-9.428445,-0.770354,-12.938253,92.189214,-5.980907,-1.751903,-0.756970,7.953555,4.967615,11.497479,-6.547038,-0.666749,-0.369504,11.932947,26.384033,18.261405,1.605384,-4.084414,-3.325978,-2.926732,14281.741880,2.077047,7.778955,-96.374406,19.471862,-120.344777,-2.446388,0.316412,-1.308090,-5.854042,2.193648,-4.743922,0.574358,2.420149,28.880672,8.717890,7.131870,-76.879869,2.957332,-1.245668,-2.083585,1.036761,-1.578188,0.550118,-0.981584,0.017796,5.719031,-194.110200,-3.975573,-2274.820433,-2.827453,-9.230671,5.115663,1.996968,2.664523,-0.440288,0.239889,-2.845240,4.097976,-0.892420,-4.035073,3.352740,16.439375,-20.212552,2.741739,0.958022,12.028573,0.914991,-23.182662,-2.544232,11.009405,55.789492,-5.318214,-0.752238,-10.015704,-2.405809,-1.803461,-55.964294,-1.660459,0.171460,3.383339,-1.624390,1.735036,4.943615,2.087582,-2.069179,728.324625,-5.050598,1.333460,25.091522,-10.326753,-32.980023,5.801455,-8.037453,-10.090087
194,0.000009,-4.157548,9.292061,-1.352370,13.403522,-2.310914,1.507596,0.700231,0.051388,-62.411123,-1.002684,-0.043289,2.800125,-49.589810,-12830.432941,-44.948454,0.424588,-0.610217,-1.534192,-5028.042281,0.296148,0.839265,-1.784864,1.631504,-1.716710,-1.814958,0.366302,-36.448878,30.970830,3.407946,-35.671857,-1.534794,-2.882446,1.281564,-9.894520,-1.116450,1826.576917,-1.014186,4.845650,-340.868672,-3.097461,90.073922,5.965611,3.451918,-8.411814,1.908456,9.420656,214.706811,17.218392,9.969832,-39.621681,1.442093,-1.199452,1.501091,-7.223865,2.383102,-17.654842,10.815549,-353.416455,-18.721940,1.646875,3.018758,-111.434947,3.051530,-17.612213,-2.775068,4.509933,-35.642418,-0.825639,44.428266,35.871872,7.018854,3.603690,-2.013851,-9.525642,0.615310,-2156.076162,500.643770,5.452327,37.850128,14.054278,3.123289,2.293113,4.990484,-1.278194,3207.325569,-2.585301,35.425873,-5.783642,6106.109841,3.298109,0.757531,43.429083,0.709651,0.644210,4.429684,18.931986,9.738515,5.204009,0.240123,0.954222,-3.951256,-8.682060,129.249386,-2.056003,1.752437,-9.428533,-0.768853,-12.938252,92.189214,-5.980875,-1.752151,-0.757091,7.953554,4.967589,11.497481,-6.547031,-0.666692,-0.369505,11.932943,26.384033,18.261405,1.606272,-4.084603,-3.325940,-2.926679,14281.741880,2.076990,7.778952,-96.374406,19.471861,-120.344777,-2.446395,0.316433,-1.307850,-5.854039,2.193717,-4.743912,0.574542,2.419848,28.880671,8.717890,7.131867,-76.879869,2.957297,-1.245645,-2.082196,1.036502,-1.578173,0.550533,-0.982858,0.017698,5.719266,-194.110200,-3.975883,-2274.820433,-2.827653,-9.230670,5.115709,1.996955,2.664666,-0.440331,0.240350,-2.845392,4.097974,-0.892446,-4.034860,3.353259,16.439375,-20.212551,2.741852,0.957396,12.028573,0.915476,-23.182662,-2.544145,11.009405,55.789492,-5.318219,-0.753518,-10.015705,-2.405744,-1.803071,-55.964294,-1.660763,0.171486,3.383215,-1.624370,1.734721,4.943786,2.087623,-2.068919,728.324625,-5.050585,1.333526,25.091522,-10.326727,-32.980024,5.801340,-8.037452,-10.089975
